recording_id,original_id,filename,audio_path,label,class_id,split,source_library,source_label,samplerate,channels,date,guntype,caliber,distance,angle,suppressor,window_size,impulse_position
Sleigh_Bells_Ringing-SoundBible_uid-xjtewi,xjtewi,Sleigh_Bells_Ringing-SoundBible_uid-xjtewi.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-xjtewi.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-0eax5q,0eax5q,Soldiers_Marching-SoundBible_uid-0eax5q.wav,audio/Soldiers_Marching-SoundBible_uid-0eax5q.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-4m3auc,4m3auc,Soldiers_Marching-SoundBible_uid-4m3auc.wav,audio/Soldiers_Marching-SoundBible_uid-4m3auc.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-51ygbj,51ygbj,Soldiers_Marching-SoundBible_uid-51ygbj.wav,audio/Soldiers_Marching-SoundBible_uid-51ygbj.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-5xkxw1,5xkxw1,Soldiers_Marching-SoundBible_uid-5xkxw1.wav,audio/Soldiers_Marching-SoundBible_uid-5xkxw1.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-bqrx9i,bqrx9i,Soldiers_Marching-SoundBible_uid-bqrx9i.wav,audio/Soldiers_Marching-SoundBible_uid-bqrx9i.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sports_Bar Patrons Loud-SoundBible_uid-0qx8ca,0qx8ca,Sports_Bar Patrons Loud-SoundBible_uid-0qx8ca.wav,audio/Sports_Bar Patrons Loud-SoundBible_uid-0qx8ca.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Steam_Engine-John-1826274710_uid-1hznao,1hznao,Steam_Engine-John-1826274710_uid-1hznao.wav,audio/Steam_Engine-John-1826274710_uid-1hznao.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Steam_Engine-John-1826274710_uid-9qykmv,9qykmv,Steam_Engine-John-1826274710_uid-9qykmv.wav,audio/Steam_Engine-John-1826274710_uid-9qykmv.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Steam_Engine-John-1826274710_uid-pe5dcl,pe5dcl,Steam_Engine-John-1826274710_uid-pe5dcl.wav,audio/Steam_Engine-John-1826274710_uid-pe5dcl.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Swimming_Pool Ambiance-SoundBible_uid-thd1td,thd1td,Swimming_Pool Ambiance-SoundBible_uid-thd1td.wav,audio/Swimming_Pool Ambiance-SoundBible_uid-thd1td.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Temple_Bell Huge-SoundBible_uid-vwd9pv,vwd9pv,Temple_Bell Huge-SoundBible_uid-vwd9pv.wav,audio/Temple_Bell Huge-SoundBible_uid-vwd9pv.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Tornado_Siren_II-Delilah-747233690_uid-9imkus,9imkus,Tornado_Siren_II-Delilah-747233690_uid-9imkus.wav,audio/Tornado_Siren_II-Delilah-747233690_uid-9imkus.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Tornado_Siren_II-Delilah-747233690_uid-k23l64,k23l64,Tornado_Siren_II-Delilah-747233690_uid-k23l64.wav,audio/Tornado_Siren_II-Delilah-747233690_uid-k23l64.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Tornado_Siren_II-Delilah-747233690_uid-yu5cjs,yu5cjs,Tornado_Siren_II-Delilah-747233690_uid-yu5cjs.wav,audio/Tornado_Siren_II-Delilah-747233690_uid-yu5cjs.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Tornado_Siren_SoundBible_uid-6dnh9z,6dnh9z,Tornado_Siren_SoundBible_uid-6dnh9z.wav,audio/Tornado_Siren_SoundBible_uid-6dnh9z.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Tornado_Siren_SoundBible_uid-g7d17q,g7d17q,Tornado_Siren_SoundBible_uid-g7d17q.wav,audio/Tornado_Siren_SoundBible_uid-g7d17q.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Walking-SoundBible_uid-62j3do,62j3do,Walking-SoundBible_uid-62j3do.wav,audio/Walking-SoundBible_uid-62j3do.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Walking_In_Snow-SoundBible_uid-hoifci,hoifci,Walking_In_Snow-SoundBible_uid-hoifci.wav,audio/Walking_In_Snow-SoundBible_uid-hoifci.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Walking_On_Gravel-SoundBible_uid-7duozg,7duozg,Walking_On_Gravel-SoundBible_uid-7duozg.wav,audio/Walking_On_Gravel-SoundBible_uid-7duozg.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Walking_On_Gravel-SoundBible_uid-fi611q,fi611q,Walking_On_Gravel-SoundBible_uid-fi611q.wav,audio/Walking_On_Gravel-SoundBible_uid-fi611q.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Walking_On_Gravel-SoundBible_uid-jhzvu7,jhzvu7,Walking_On_Gravel-SoundBible_uid-jhzvu7.wav,audio/Walking_On_Gravel-SoundBible_uid-jhzvu7.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Winston_Churchill Nazi Speech-SoundBible_uid-2unyd8,2unyd8,Winston_Churchill Nazi Speech-SoundBible_uid-2unyd8.wav,audio/Winston_Churchill Nazi Speech-SoundBible_uid-2unyd8.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Winston_Churchill Nazi Speech-SoundBible_uid-761zdn,761zdn,Winston_Churchill Nazi Speech-SoundBible_uid-761zdn.wav,audio/Winston_Churchill Nazi Speech-SoundBible_uid-761zdn.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Winston_Churchill Nazi Speech-SoundBible_uid-g4x51s,g4x51s,Winston_Churchill Nazi Speech-SoundBible_uid-g4x51s.wav,audio/Winston_Churchill Nazi Speech-SoundBible_uid-g4x51s.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Winston_Churchill Nazi Speech-SoundBible_uid-jp39dv,jp39dv,Winston_Churchill Nazi Speech-SoundBible_uid-jp39dv.wav,audio/Winston_Churchill Nazi Speech-SoundBible_uid-jp39dv.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Winston_Churchill Nazi Speech-SoundBible_uid-rwukdv,rwukdv,Winston_Churchill Nazi Speech-SoundBible_uid-rwukdv.wav,audio/Winston_Churchill Nazi Speech-SoundBible_uid-rwukdv.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Woman_Screaming 2-SoundBible_uid-c9acqz,c9acqz,Woman_Screaming 2-SoundBible_uid-c9acqz.wav,audio/Woman_Screaming 2-SoundBible_uid-c9acqz.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
church_chime-daniel_simon (1)_uid-zsrdac,zsrdac,church_chime-daniel_simon (1)_uid-zsrdac.wav,audio/church_chime-daniel_simon (1)_uid-zsrdac.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
church_chime-daniel_simon_uid-bbyw01,bbyw01,church_chime-daniel_simon_uid-bbyw01.wav,audio/church_chime-daniel_simon_uid-bbyw01.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Church Chime,,,,,30000,10
church_chime-daniel_simon_uid-sxzijw,sxzijw,church_chime-daniel_simon_uid-sxzijw.wav,audio/church_chime-daniel_simon_uid-sxzijw.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Church Chime,,,,,30000,10
doberman_pincher_daniel-simion_uid-348sts,348sts,doberman_pincher_daniel-simion_uid-348sts.wav,audio/doberman_pincher_daniel-simion_uid-348sts.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Doberman,,,,,30000,10
doberman_pincher_daniel-simion_uid-4gutjw,4gutjw,doberman_pincher_daniel-simion_uid-4gutjw.wav,audio/doberman_pincher_daniel-simion_uid-4gutjw.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Doberman,,,,,30000,10
doberman_pincher_daniel-simion_uid-db2xc6,db2xc6,doberman_pincher_daniel-simion_uid-db2xc6.wav,audio/doberman_pincher_daniel-simion_uid-db2xc6.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Doberman,,,,,30000,10
doberman_pincher_daniel-simion_uid-m6nbjk,m6nbjk,doberman_pincher_daniel-simion_uid-m6nbjk.wav,audio/doberman_pincher_daniel-simion_uid-m6nbjk.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Doberman,,,,,30000,10
german_shephard-daniel_simon (1)_uid-x57o4h,x57o4h,german_shephard-daniel_simon (1)_uid-x57o4h.wav,audio/german_shephard-daniel_simon (1)_uid-x57o4h.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,48000,1,2026-04-11,,,,,,30000,10
german_shephard-daniel_simon_uid-35by3o,35by3o,german_shephard-daniel_simon_uid-35by3o.wav,audio/german_shephard-daniel_simon_uid-35by3o.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,48000,1,2025-11-09,German shepard barking,,,,,30000,10
hard_shoes_1-daniel_simon_uid-lqfqp3,lqfqp3,hard_shoes_1-daniel_simon_uid-lqfqp3.wav,audio/hard_shoes_1-daniel_simon_uid-lqfqp3.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
harley_davidson-daniel_simon_uid-3gnkx0,3gnkx0,harley_davidson-daniel_simon_uid-3gnkx0.wav,audio/harley_davidson-daniel_simon_uid-3gnkx0.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
harley_davidson-daniel_simon_uid-5tbvav,5tbvav,harley_davidson-daniel_simon_uid-5tbvav.wav,audio/harley_davidson-daniel_simon_uid-5tbvav.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-cpx5m6,cpx5m6,labrador_barking-daniel_simon_uid-cpx5m6.wav,audio/labrador_barking-daniel_simon_uid-cpx5m6.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-cvf4k1,cvf4k1,labrador_barking-daniel_simon_uid-cvf4k1.wav,audio/labrador_barking-daniel_simon_uid-cvf4k1.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-j0e09a,j0e09a,labrador_barking-daniel_simon_uid-j0e09a.wav,audio/labrador_barking-daniel_simon_uid-j0e09a.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-mwgdoo,mwgdoo,labrador_barking-daniel_simon_uid-mwgdoo.wav,audio/labrador_barking-daniel_simon_uid-mwgdoo.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-p1nd4y,p1nd4y,labrador_barking-daniel_simon_uid-p1nd4y.wav,audio/labrador_barking-daniel_simon_uid-p1nd4y.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-px7218,px7218,labrador_barking-daniel_simon_uid-px7218.wav,audio/labrador_barking-daniel_simon_uid-px7218.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-hvisfn,hvisfn,muscle_car-daniel_simon (1)_uid-hvisfn.wav,audio/muscle_car-daniel_simon (1)_uid-hvisfn.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon_uid-jpcsdl,jpcsdl,muscle_car-daniel_simon_uid-jpcsdl.wav,audio/muscle_car-daniel_simon_uid-jpcsdl.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Muscle car,,,,,30000,10
old_car-engine_daniel_simion_uid-2lzarp,2lzarp,old_car-engine_daniel_simion_uid-2lzarp.wav,audio/old_car-engine_daniel_simion_uid-2lzarp.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-5xyl64,5xyl64,old_car-engine_daniel_simion_uid-5xyl64.wav,audio/old_car-engine_daniel_simion_uid-5xyl64.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-8mfyeb,8mfyeb,old_car-engine_daniel_simion_uid-8mfyeb.wav,audio/old_car-engine_daniel_simion_uid-8mfyeb.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-9xmt28,9xmt28,old_car-engine_daniel_simion_uid-9xmt28.wav,audio/old_car-engine_daniel_simion_uid-9xmt28.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_fashioned-door-bell-daniel_simon_uid-1bqwmt,1bqwmt,old_fashioned-door-bell-daniel_simon_uid-1bqwmt.wav,audio/old_fashioned-door-bell-daniel_simon_uid-1bqwmt.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_fashioned-door-bell-daniel_simon_uid-8q7aiq,8q7aiq,old_fashioned-door-bell-daniel_simon_uid-8q7aiq.wav,audio/old_fashioned-door-bell-daniel_simon_uid-8q7aiq.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-8pwj7x,8pwj7x,party_crowd-daniel_simon_uid-8pwj7x.wav,audio/party_crowd-daniel_simon_uid-8pwj7x.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-vroqkp,vroqkp,party_crowd-daniel_simon_uid-vroqkp.wav,audio/party_crowd-daniel_simon_uid-vroqkp.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-55is8o,55is8o,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-55is8o.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-55is8o.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-6mnkqh,6mnkqh,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-6mnkqh.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-6mnkqh.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-mi9sxj,mi9sxj,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-mi9sxj.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-mi9sxj.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-n15yft,n15yft,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-n15yft.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-n15yft.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-vxl8al,vxl8al,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-vxl8al.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-vxl8al.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-waev1t,waev1t,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-waev1t.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-waev1t.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-zyz59r,zyz59r,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-zyz59r.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-zyz59r.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-ejhzbl,ejhzbl,railroad_crossing_bell-Brylon_Terry-1551570865_uid-ejhzbl.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-ejhzbl.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-po2yqk,po2yqk,railroad_crossing_bell-Brylon_Terry-1551570865_uid-po2yqk.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-po2yqk.wav,impulse_noise,0,test,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
tolling_bell_daniel-simion_uid-kg3lrg,kg3lrg,tolling_bell_daniel-simion_uid-kg3lrg.wav,audio/tolling_bell_daniel-simion_uid-kg3lrg.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
tolling_bell_daniel-simion_uid-witt3h,witt3h,tolling_bell_daniel-simion_uid-witt3h.wav,audio/tolling_bell_daniel-simion_uid-witt3h.wav,impulse_noise,0,test,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
241008_1_uid-qnzl7l,241008_1_uid-qnzl7l,241008_1_uid-qnzl7l.wav,audio/241008_1_uid-qnzl7l.wav,dana_artillery,1,test,unreferenced_audio,,0,0,,Dana,,,,,,
241008_2_uid-bo0vei,bo0vei,241008_2_uid-bo0vei.wav,audio/241008_2_uid-bo0vei.wav,dana_artillery,1,test,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-o7vvp1,o7vvp1,241008_2_uid-o7vvp1.wav,audio/241008_2_uid-o7vvp1.wav,dana_artillery,1,test,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-zqkvz9,zqkvz9,241008_3_uid-zqkvz9.wav,audio/241008_3_uid-zqkvz9.wav,dana_artillery,1,test,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-7gy4zv,7gy4zv,241008_5_uid-7gy4zv.wav,audio/241008_5_uid-7gy4zv.wav,dana_artillery,1,test,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-fz4oft,fz4oft,241008_5_uid-fz4oft.wav,audio/241008_5_uid-fz4oft.wav,dana_artillery,1,test,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_6_uid-dg4gmo,dg4gmo,241008_6_uid-dg4gmo.wav,audio/241008_6_uid-dg4gmo.wav,dana_artillery,1,test,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241009_4_uid-40vxbk,40vxbk,241009_4_uid-40vxbk.wav,audio/241009_4_uid-40vxbk.wav,dana_artillery,1,test,241009.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241009_4_uid-gkeca3,gkeca3,241009_4_uid-gkeca3.wav,audio/241009_4_uid-gkeca3.wav,dana_artillery,1,test,241009.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241009_4_uid-mzy7d3,mzy7d3,241009_4_uid-mzy7d3.wav,audio/241009_4_uid-mzy7d3.wav,dana_artillery,1,test,241009.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241009_5_uid-37ncoi,37ncoi,241009_5_uid-37ncoi.wav,audio/241009_5_uid-37ncoi.wav,dana_artillery,1,test,241009.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241009_5_uid-av44qa,av44qa,241009_5_uid-av44qa.wav,audio/241009_5_uid-av44qa.wav,dana_artillery,1,test,241009.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241009_5_uid-s48zke,s48zke,241009_5_uid-s48zke.wav,audio/241009_5_uid-s48zke.wav,dana_artillery,1,test,241009.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
128302__xenonn__layered-gunshot-8_uid-lse78m,lse78m,128302__xenonn__layered-gunshot-8_uid-lse78m.wav,audio/128302__xenonn__layered-gunshot-8_uid-lse78m.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
147901__tcawte__gunshot_uid-ffols3,ffols3,147901__tcawte__gunshot_uid-ffols3.wav,audio/147901__tcawte__gunshot_uid-ffols3.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
180961__kleeb__gunshots_uid-kz30bp,kz30bp,180961__kleeb__gunshots_uid-kz30bp.wav,audio/180961__kleeb__gunshots_uid-kz30bp.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
20352__cognito-perceptu__gunshot_uid-ejdc8l,ejdc8l,20352__cognito-perceptu__gunshot_uid-ejdc8l.wav,audio/20352__cognito-perceptu__gunshot_uid-ejdc8l.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
221640__jakesapp23__gunshot-1_uid-t3t56m,t3t56m,221640__jakesapp23__gunshot-1_uid-t3t56m.wav,audio/221640__jakesapp23__gunshot-1_uid-t3t56m.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
337242__adrilahan__distant-three-round-burst_uid-6au8kr,6au8kr,337242__adrilahan__distant-three-round-burst_uid-6au8kr.wav,audio/337242__adrilahan__distant-three-round-burst_uid-6au8kr.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
337242__adrilahan__distant-three-round-burst_uid-hpid0y,hpid0y,337242__adrilahan__distant-three-round-burst_uid-hpid0y.wav,audio/337242__adrilahan__distant-three-round-burst_uid-hpid0y.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
344524__jeremysykes__gunshot02_uid-8hfr2k,8hfr2k,344524__jeremysykes__gunshot02_uid-8hfr2k.wav,audio/344524__jeremysykes__gunshot02_uid-8hfr2k.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
350264__randomx45__gunshot_uid-k88htu,k88htu,350264__randomx45__gunshot_uid-k88htu.wav,audio/350264__randomx45__gunshot_uid-k88htu.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
370304__morganpurkis__single-gunshot-2_uid-b0dd83,b0dd83,370304__morganpurkis__single-gunshot-2_uid-b0dd83.wav,audio/370304__morganpurkis__single-gunshot-2_uid-b0dd83.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
370332__morganpurkis__single-gunshot-2-v2_uid-2shhwg,2shhwg,370332__morganpurkis__single-gunshot-2-v2_uid-2shhwg.wav,audio/370332__morganpurkis__single-gunshot-2-v2_uid-2shhwg.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-49aegw,49aegw,384689__dobroide__20170318gunshotparadiso_uid-49aegw.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-49aegw.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-8mby6q,8mby6q,384689__dobroide__20170318gunshotparadiso_uid-8mby6q.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-8mby6q.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-8nfgas,8nfgas,384689__dobroide__20170318gunshotparadiso_uid-8nfgas.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-8nfgas.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-uof88q,uof88q,384689__dobroide__20170318gunshotparadiso_uid-uof88q.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-uof88q.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-vwkgqm,vwkgqm,384689__dobroide__20170318gunshotparadiso_uid-vwkgqm.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-vwkgqm.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-xdxkmb,xdxkmb,384689__dobroide__20170318gunshotparadiso_uid-xdxkmb.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-xdxkmb.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
384689__dobroide__20170318gunshotparadiso_uid-zyxakp,zyxakp,384689__dobroide__20170318gunshotparadiso_uid-zyxakp.wav,audio/384689__dobroide__20170318gunshotparadiso_uid-zyxakp.wav,other_gunshot,0,train,gunshots_nonDana.parquet,,44100,1,2026-04-11,,,,,,30000,10
